                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.69321,                 1.8178,                  1.132,                 0.8559,                0.85784,                0.91233,                0.71588,                0.74247,                 2.0641,                 1.1144,             0.00031438,             0.00031438,             0.00031438
